name,area_name,salary_from,salary_to,salary_currency,published_at,employer_name,requirement,schedule_id,working_hours_id,work_schedule_by_days,professional_roles,experience_name,employment_id
Cyber Security Engineer,Алматы,350000.0,,KZT,2024-12-17T08:36:25+0300,Alexis Company,...систем информационной <highlighttext>безопасности</highlighttext>. Английский язык – не ниже уровня Upper-Intermediate (B2). Наличие сертификаций по направлению информационной <highlighttext>безопасности</highlighttext> приветствуется. ,fullDay,HOURS_8,5/2,Системный инженер,От 1 года до 3 лет,full
DevOps engineer,Алматы,,,,2024-12-15T08:17:41+0300,AVIATA.KZ,"Linux (CentOS 7, 8). Знание Ansible идемпотентность/декларатививность. Понимание инфраструктуры работы web приложений Django. Опыт работы с Docker. Оркестрация Kubernetes. ",fullDay,HOURS_8,5/2,DevOps-инженер,Нет опыта,full
Электромонтер,Караганда,,,,2024-11-26T10:36:10+0300,KAZPROM ENGINEERING,"Профильное средне- специальное и/или высшее техническое образование. Умение читать электрические схемы. Знание принципов работы измерительных приборов и автоматики, основ...",flyInFlyOut,HOURS_10,6/1,Электромонтажник,Нет опыта,full
SOC Project manager / Проектный менеджер SOC (ОЦИБ),Астана,300000.0,,KZT,2024-11-28T09:32:38+0300,Центр анализа и расследования кибер атак,Опыт работы проектным менеджером в Information Technology (IT) и/или Information <highlighttext>Security</highlighttext> не менее 1 года. Умение выстраивать эффективную коммуникацию...,fullDay,HOURS_8,5/2,Руководитель проектов,От 1 года до 3 лет,full
Инженер по информационной безопасности (Pre-sale инженер),Алматы,,,,2024-12-13T09:20:10+0300,InformConsulting,Понимание стандартов PCI DSS. Понимание принципов работы информационной <highlighttext>безопасности</highlighttext> и сетевых технологий. Навыки проведения пилотных проектов и тестов. ,fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 1 года до 3 лет,full
Pre-Sales engineer (Пресейл инженер),Алматы,650000.0,,KZT,2024-12-16T08:29:57+0300,Ruba Technology,"Образование высшее - техническое (IT, Телекоммуникации), опыт работы в сфере телекоммуникаций более 6 лет, знания принципов работы сетей передачи данных. ",fullDay,HOURS_8,5/2,Сетевой инженер,От 3 до 6 лет,full
Senior Database Engineer,Алматы,8000.0,10000.0,USD,2024-12-17T10:28:20+0300,ОнТаргет ЛАБС,3+ years of experience as a MySQL DBA/DBE. Experience designing and implementing Disaster Recovery Plans for Databases. ,remote,HOURS_4,5/2,Дата-сайентист,От 3 до 6 лет,full
Инженер слаботочных систем,Шымкент,500000.0,,KZT,2024-11-30T11:25:30+0300,Compas Technology.kz,"Уверенное пользование MS Office, MS Visio. Знание линеек оборудования систем <highlighttext>безопасности</highlighttext> российских и зарубежных производителей. Умение принимать технические решения, ответственность...",fullDay,HOURS_8,5/2,"Сервисный инженер, инженер-механик",От 3 до 6 лет,full
Java-разработчик,Алматы,1000000.0,1300000.0,KZT,2024-12-16T12:17:55+0300,RNM KZ,"Опыт работы с Spring Framework (Spring Boot, Spring <highlighttext>Security</highlighttext>). Знание архитектурных паттернов (MVC, Microservices). Опыт работы с реляционными базами данных...",fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Начальник отдела системного администрирования,Астана,,,,2024-11-20T13:17:07+0300,QazCloud,Высшее образование в области информационных технологий или смежной области. Опыт работы в управлении облачными инфраструктурами IaaS не менее 5 лет. ,fullDay,HOURS_8,5/2,Системный администратор,От 3 до 6 лет,full
Middle QA Engineer,Астана,,,,2024-12-17T15:22:14+0300,Талисман качества,Apply Black/White/Gray Box QA techniques. English level at least B2. Odoo CRM experience. Understanding of software development...,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Инженер-системотехник,Астана,200000.0,300000.0,KZT,2024-11-29T11:34:55+0300,RuSoft company,"Техническое образование. Опыт работы системным <highlighttext>инженером</highlighttext>/администратором сети от 1 года. Коммуникативность, приветливость в общении. Наличие профильных сертификатов будет плюсом. ",fullDay,HOURS_8,5/2,"Сервисный инженер, инженер-механик",От 1 года до 3 лет,full
VoIP Engineer,Алматы,,,,2024-12-17T11:49:36+0300,International CPaaS Provider,"3+ years of hands-on experience in IP networking and telecom systems, with a strong focus on VoIP. ",fullDay,HOURS_8,5/2,Другое,От 3 до 6 лет,full
Менеджер отдела продаж,Алматы,300000.0,,KZT,2024-12-17T10:33:36+0300,Additive Innovation Technologies,"Высшее образование в области <highlighttext>инженерии</highlighttext>, материаловедения, технологий производства или бизнес-администрирования. Опыт в продажах B2B, предпочтительно в технологической...",fullDay,HOURS_8,5/2,"Менеджер по продажам, менеджер по работе с клиентами",От 1 года до 3 лет,full
Сетевой инженер по информационной безопасности,Астана,,,,2024-11-27T10:20:30+0300,QazCloud,"Опыт работы на аналогичной должности от 3 лет. Знание основ сетевой <highlighttext>безопасности</highlighttext>. Знание сетевых протоколов и технологий BGP, OSPF, STP...",fullDay,HOURS_8,5/2,Сетевой инженер,От 3 до 6 лет,full
Senior DevSecOps Инженер,Алматы,,,,2024-12-16T14:53:20+0300,XCloud Labs LTD,"Имеете практический опыт в обеспечении <highlighttext>безопасности</highlighttext> Kubernetes. Понимаете, как устроены современные распределённые сервисы, знаете основные угрозы их <highlighttext>безопасности</highlighttext> и способы...",remote,HOURS_8,5/2,DevOps-инженер,От 3 до 6 лет,full
Инженер по охране труда и технике безопасности,Актобе,272000.0,272000.0,KZT,2024-12-03T07:27:17+0300,QazServiceGroup,"Стаж работы не менее 1 год. Степень бакалавра в области охраны труда, техники <highlighttext>безопасности</highlighttext> или смежной области.",fullDay,HOURS_8,5/2,"Инженер по охране труда и технике безопасности, инженер-эколог",От 1 года до 3 лет,full
Сетевой инженер корпоративной сети,Алматы,,,,2024-12-02T13:28:32+0300,"Beeline, ТМ","Практический опыт работы Сетевым <highlighttext>инженером</highlighttext> не менее 5-ти лет. Навыки работы и траблшутинга с протоколами канального уровня (STP), протоколами...",fullDay,HOURS_8,5/2,Сетевой инженер,От 3 до 6 лет,full
Инженер видеонаблюдения,Экибастуз,200000.0,,KZT,2024-11-20T10:52:32+0300,Поляков Д.В.,Опыт работы. Знание норм и правил по Б и ОТ.,fullDay,HOURS_8,5/2,Другое,От 1 года до 3 лет,full
Наладчик электрооборудования,Караганда,276000.0,427000.0,KZT,2024-11-26T10:35:47+0300,KAZPROM ENGINEERING,"Профильное средне- специальное и/или высшее техническое образование. Умение читать электрические схемы. Знание принципов работы измерительных приборов и автоматики, основ...",flyInFlyOut,HOURS_10,6/1,Электромонтажник,От 1 года до 3 лет,full
Ведущий Motion 3D / Front End Разработчик,Астана,400000.0,1000000.0,KZT,2024-12-15T18:26:52+0300,Apex Media Masters,"3D Motion Graphics: Обширный опыт работы с 3D-движками, такими как Three.js или Babylon.js. Умение создавать интерактивные и...",remote,HOURS_8,5/2,"Дизайнер, художник",От 3 до 6 лет,full
Инженер Отдела систем информационной безопасности,Алматы,300000.0,,KZT,2024-12-17T05:12:15+0300,Zerde Business Solutions,"Знание продуктов компании Cisco, Fortinet, Palo Alto, McAfee, IBM и других систем информационной <highlighttext>безопасности</highlighttext> приветствуется. 4. Желательно наличие технических сертификатов...",fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 1 года до 3 лет,full
Проектный менеджер,Астана,300000.0,450000.0,KZT,2024-11-18T10:15:59+0300,Yurt Tech,"Знание принципов работы биометрических систем (FaceID, СКУД). Опыт работы с системами <highlighttext>безопасности</highlighttext> или автоматизацией объектов. Понимание интеграционных процессов в крупных...",fullDay,HOURS_8,5/2,Руководитель проектов,От 1 года до 3 лет,full
Senior DevSecOps Engineer,Алматы,,,,2024-12-11T15:58:13+0300,red_mad_robot,"Как минимум* участие в разработке и внедрении стратегии кибербезопасности для финансовых учреждений. Опыт проведения аудита <highlighttext>безопасности</highlighttext>, анализа рисков и разработки...",fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 3 до 6 лет,full
DevOps-инженер,Астана,,,,2024-12-05T14:10:40+0300,Intelligent Digital Solutions,"Знание CI/CD процессов на GitLab. Умение работать с базами данных PostgreSQL и аналитическими системами (ClickHouse, Kafka). Навыки настройки и...",fullDay,HOURS_8,5/2,DevOps-инженер,От 3 до 6 лет,full
Middle Java Software Engineer,Астана,350000.0,600000.0,KZT,2024-12-16T08:58:31+0300,Fundsmarket,"Знания Spring Framework (Spring Boot, Spring <highlighttext>Security</highlighttext>, Spring Data), Hibernate, Maven/Gradle. Опыт работы с PostgreSQL и Redis. ",fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Инженер-проектировщик по Организации дорожного движения (ОДД),Астана,600000.0,900000.0,KZT,2024-12-13T12:03:29+0300,UNIVERSAL TECH DECISIONS,"Образование в сфере автомобильных дорог, организации движения, транспорта. - Знание нормативной документации в области <highlighttext>безопасности</highlighttext> дорожного движения и проектирования улично-дорожной...",fullDay,HOURS_8,5/2,"Инженер-конструктор, инженер-проектировщик",От 3 до 6 лет,full
Инженер-наладчик электрооборудования,Караганда,,,,2024-11-26T10:35:53+0300,KAZPROM ENGINEERING,"Профильное образование высшее, оконченное. Возможность работать вахтовым методом 15/15. Общие знания об электроснабжении, принципах работы защит и механизмов РП...",flyInFlyOut,HOURS_12,6/1,"Инженер-энергетик, инженер-электрик",От 3 до 6 лет,full
Middle DevOps Engineer,Алматы,2500.0,,USD,2024-11-21T11:28:27+0300,ЧАСТНАЯ КОМПАНИЯ MD KZ LTD.,"Cloud Mastery: Deep understanding of cloud concepts and experience developing <highlighttext>secure</highlighttext>, highly available cloud solutions. Cost Optimization: Proven track record...",remote,HOURS_8,5/2,DevOps-инженер,От 3 до 6 лет,full
SOC Engineer,Астана,,,,2024-11-18T12:52:32+0300,G5EN KAZ,"...administering <highlighttext>Security</highlighttext> Information and Event Management (SIEM) systems like Microsoft Sentinel, Splunk. Extensive knowledge and hands-on experience in <highlighttext>security</highlighttext>...",fullDay,HOURS_8,5/2,Дата-сайентист,От 3 до 6 лет,full
Инженер информационной безопасности,Астана,,,,2024-12-15T14:34:54+0300,ALG Innovations,"Дополнительные знания, умения, навыки: Знание основ и принципов обеспечения информационной <highlighttext>безопасности</highlighttext> предприятия. Понимание принципов функционирования корпоративных информационных систем. ",fullDay,HOURS_8,5/2,Системный инженер,От 1 года до 3 лет,full
Cybersecurity инженер (Middle),Алматы,,,,2024-11-27T14:18:54+0300,Arbuz Group (Арбуз Груп),Уверенное знание и опыт работы со средствами защиты (VM \ DLP \ NGFW \ <highlighttext>Security</highlighttext> cloud \ AV\ DAM \ SAST \ IPS etc). ,fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 3 до 6 лет,full
Pre-Sales engineer (Сетевой инженер),Алматы,,,,2024-11-27T12:15:42+0300,"Abris Distribution Kazakhstan, Филиал Компании в Казахстане","Английский - чтение технической литературы. Понимание принципов и основ информационной <highlighttext>безопасности</highlighttext>. Понимание сетевых технологий, модели OSI. Общее понимание принципов проектирования и...",fullDay,HOURS_8,5/2,DevOps-инженер,От 1 года до 3 лет,full
Менеджер по продвижению продукта,Алматы,350000.0,,KZT,2024-12-16T12:54:10+0300,DataMatrix Corp,опыт работы в сфере маркетинга продуктовой разработки. - умение проводить маркетинговые исследования и анализировать данные. - опыт разработки и реализации маркетинговых стратегий. - ,fullDay,HOURS_8,5/2,"Менеджер по маркетингу, интернет-маркетолог",От 1 года до 3 лет,full
QA инженер (manual+auto),Астана,,,,2024-11-22T15:02:50+0300,TargetAI Limited,"Четкое понимание принципов работы веб-приложений. Опыт функционального тестирования веб-приложений и API. Знание сетевых протоколов (TCP/UDP/IP, HTTP...",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Middle QA Automation Engineer,Астана,,,,2024-12-16T14:26:25+0300,Талисман качества,"English level: Intermediate +. - Strong experience with C#. - Knowledge of SQL and API Fundamentals (HTTP methods, statuses, request/response structure). - ",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
DevOps-инженер (Senior),Астана,,,,2024-11-27T11:30:22+0300,Movavi,Опыт работы на схожей позиции от пяти лет. Уверенная работа с Git. Знание и опыт построения CI/CD Jenkins или...,remote,HOURS_8,5/2,DevOps-инженер,От 3 до 6 лет,full
Senior Backend Engineer (Python),Алматы,,,,2024-12-09T11:49:52+0300,Termius,"Solid understanding of system design principles (e.g., scalability, <highlighttext>security</highlighttext>). Experience with version control systems (e.g., Git). ",remote,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Pre-Sale Engineer VAD & Cybersecurity,Алматы,,,,2024-11-20T10:08:14+0300,Elcore Distribution KZ  (Элкор Дистрибьюшн КЗ),Практические знания на уровне <highlighttext>инженера</highlighttext> технической поддержки продаж (Pre-Sale <highlighttext>Engineer</highlighttext>) или архитектора в одном или нескольких направлениях: Корпоративных сети...,fullDay,HOURS_8,5/2,"Менеджер по продажам, менеджер по работе с клиентами",От 1 года до 3 лет,full
DevOps инженер,Алматы,,,,2024-11-28T08:42:11+0300,"Beeline, ТМ","Знание инструментов автоматизации развертывания Ansible. Понимание принципов сетевой <highlighttext>безопасности</highlighttext>. Опыт работы с промышленными системами автоматизации работы предприятий, с биллинговыми и...",remote,HOURS_8,5/2,DevOps-инженер,От 3 до 6 лет,full
Data Analyst for HR,Алматы,,,,2024-12-15T13:32:52+0300,Неткрэкер Текнолоджи Казахстан,...data-driven answers to business questions. Excellent verbal and written communication skills. Experience in software <highlighttext>engineering</highlighttext> and telecom industry (preferred).,fullDay,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Менеджер по продажам продуктов Информационной безопасности,Астана,,,,2024-12-17T12:26:54+0300,Bolashak Engineering,"...решения в области информационной <highlighttext>безопасности</highlighttext> (системные интеграторы, вендоры, дистрибуторы и т.п.). Знание основ информационной <highlighttext>безопасности</highlighttext>, основных направлений и технических...",fullDay,HOURS_8,5/2,Другое,От 1 года до 3 лет,full
"Инженер слаботочных систем безопасности, пожарной сигнализации",Алматы,,,,2024-12-15T12:56:45+0300,HINetCom,"Умение и опыт комплексной настройки на аппаратном и программном уровнях: Умение производить базовые настройки маршрутизаторов, Wi-fi точек доступа, радиомостов...",fullDay,HOURS_8,5/2,Инженер ПНР,От 3 до 6 лет,full
DevOps Engineer,Алматы,,,,2024-11-29T11:05:09+0300,Ракетная фирма,Требования к навыкам и опыту: - Уверенные навыки Shell-скриптинга (Bash). - Веб-серверы и балансировщики нагрузки (Apache \ nginx \ haproxy). - ,fullDay,HOURS_8,5/2,DevOps-инженер,От 3 до 6 лет,full
Middle/Senior AI Security инженер,Алматы,,,,2024-12-05T08:39:43+0300,"Beeline, ТМ",Разработка и внедрение <highlighttext>безопасных</highlighttext> AI систем: Принципы <highlighttext>secure</highlighttext> by design для AI систем. Опыт разработки и внедрения <highlighttext>безопасных</highlighttext> цифровых продуктов...,fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 1 года до 3 лет,full
Ведущий инженер Отдела эксплуатации сети ПД Фикс,Алматы,,,,2024-12-06T11:48:15+0300,"Beeline, ТМ","Знание правил ТБ и противопожарной <highlighttext>безопасности</highlighttext>. Приветствуется знание ОС Linux. Знание и навыки в IT MS Office, MS Visio. ",fullDay,HOURS_8,5/2,Инженер по эксплуатации,От 3 до 6 лет,full
DevOps Engineer,Астана,,,,2024-11-20T13:12:17+0300,Новео,"Рабочие языки на проектах: английский, русский, французский. Уровень английского языка достаточный для общения с заказчиком на технические темы. ",remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
"Senior Backend Software Engineer (Lua, GO, Node.js)",Астана,,,,2024-11-26T17:55:48+0300,IDT Technologies,At least 3 years of experience with any backed framework. At least a year of MongoDB/Redis experience. ,remote,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Инженер направления IDM (Pre-Sale инженер),Алматы,,,,2024-12-15T12:51:33+0300,SUCCESS INITIATIVE GROUP(SIG),"Свободное владение английским языком, проведение презентации компании продуктов для англоговорящим клиентам. Коммуникативные навыки, наши <highlighttext>инженеры</highlighttext> участвуют в интеграции продуктов нашим...",fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 1 года до 3 лет,full
Middle/Senior AppSec инженер в IT компанию QazCode,Алматы,,,,2024-11-21T16:07:44+0300,"Beeline, ТМ","...принципов работы и тестирования веб-приложений. Опыт работы с приложениями для модификации трафика (Burp Suite), опыт автоматизации процессов тестирования <highlighttext>безопасности</highlighttext>.",fullDay,HOURS_8,5/2,DevOps-инженер,От 1 года до 3 лет,full
Sales Engineer (security surveillance),Алматы,,,,2024-12-04T17:23:27+0300,Axis Communications,...or <highlighttext>engineering</highlighttext> will be preferred. Minimum of 5 years on a technical position in the IT or physical <highlighttext>security</highlighttext> market. ,fullDay,HOURS_8,5/2,Системный инженер,Более 6 лет,full
System Integration Engineer,Алматы,,,,2024-11-18T08:53:47+0300,Неткрэкер Текнолоджи Казахстан,"APIs and Web Services: Expert understanding of RESTful and SOAP APIs, and experience with web services. <highlighttext>Security</highlighttext>: Understanding of encryption...",fullDay,HOURS_8,5/2,Системный инженер,От 3 до 6 лет,full
Senior C++ Software Engineer (Build System),Астана,,,,2024-12-15T20:02:51+0300,Playrix,Опыт разработки коммерческих проектов на С++ не менее пяти лет (опыт в gamedev необязателен). Опыт с кроссплатформенной разработкой под iOS...,remote,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Инженер-механик,Алматы,250000.0,350000.0,KZT,2024-12-08T11:23:40+0300,АЛМАТЫЭНЕРГОСЕРВИС,"Высшее техническое образование (машиностроение), опыт работы не менее 6 лет.",fullDay,HOURS_8,5/2,"Слесарь, сантехник",Более 6 лет,full
Middle/Senior Application Security инженер,Алматы,,,,2024-12-05T08:40:07+0300,"Beeline, ТМ","Опыт участия в формировании процессов <highlighttext>безопасной</highlighttext> разработки. Опыт работы с системами статического и динамического анализа (SAST, DAST). Умение выявлять архитектурные...",fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 3 до 6 лет,full
Senior Network Engineer,Алматы,,,,2024-12-17T09:02:07+0300,Неткрэкер Текнолоджи Казахстан,Bachelor's degree in <highlighttext>Engineering</highlighttext> or related field required. CCNA/CCNP/JNCIA/JNCIP R&S holder or equivalent level of...,fullDay,HOURS_8,5/2,Сетевой инженер,От 3 до 6 лет,full
Middle C++ Software Engineer (Gameplay),Астана,,,,2024-12-10T21:25:28+0300,Playrix,Опыт коммерческого программирования на С++ от двух лет. Опыт клиентской продуктовой разработки. Опыт игровой разработки. Опыт работы с популярными игровыми...,fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Senior Frontend Developer (React Native),Алматы,,,,2024-12-04T11:12:03+0300,Andersen,Must-haves: - Experience in React Native framework for 7+ years. - Experience with creating mobile application with React Native Framework...,fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Dynamics 365 Field Service Technical Support (Developer),Астана,,,,2024-11-22T14:03:49+0300,Itransition,"Degree in Computer Science, Software <highlighttext>Engineering</highlighttext>, or equivalent. Strong technical background with 5+ years of software development experience. ",flexible,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Инженер механик по дизельным генераторам,Атырау,300000.0,,KZT,2024-12-15T14:52:26+0300,ТЕХНОСЕРВИС ГРУП,"Высшее техническое образование. Опыт работы в обслуживание ДГУ, СКС не менее 3 лет. Сертификаты по обслуживанию ДГУ, СКС приветствуются.",fullDay,HOURS_12,Другое,"Сервисный инженер, инженер-механик",От 3 до 6 лет,full
Senior C++/Python Software Engineer (Engine),Астана,,,,2024-12-05T14:26:42+0300,Playrix,Опыт разработки коммерческих проектов на С++ и/или Python не менее четырех лет (опыт в gamedev необязателен). Опыт проектирования архитектуры. ,fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Senior Network Security Engineer,Алматы,,,,2024-12-17T09:06:46+0300,Неткрэкер Текнолоджи Казахстан,Bachelor's degree in <highlighttext>Engineering</highlighttext> or related field. CCNP-<highlighttext>Security</highlighttext> holder or equivalent level of knowledge. CCIE-<highlighttext>Security</highlighttext> holder desired.,fullDay,HOURS_8,5/2,Специалист по информационной безопасности,От 3 до 6 лет,full
"Principal Software Engineer Full Stack C#, JavaScript – AP Essentials project (to Montenegro)",Астана,,,,2024-12-16T18:59:21+0300,Tungsten Montenegro DOO Podgorica,"Must be full-stack developer and understand concepts of software <highlighttext>engineering</highlighttext>. Experience writing code in C#, JavaScript, TypeScript, HTML and...",fullDay,HOURS_8,5/2,"Программист, разработчик",Более 6 лет,full
Senior Frontend Developer,Алматы,,,,2024-12-17T10:46:05+0300,Grand era,REST. CSS3. Bootstrap / Antd. AJAX.,fullDay,HOURS_8,5/2,"Программист, разработчик",От 1 года до 3 лет,full
Web-программист - стажер,Алматы,,,,2024-11-18T09:36:06+0300,Autodata,"...что такое тест планы, чек листы и протокол тестирования, свободно владеть ЯП Python, быть приспособленным к монотонной работе (для <highlighttext>тестировщика</highlighttext>).",fullDay,HOURS_8,5/2,"Программист, разработчик",Нет опыта,full
QA Инженер,Алматы,,,,2024-12-16T14:55:43+0300,XCloud Labs LTD,Ранее работали <highlighttext>специалистом</highlighttext> <highlighttext>по</highlighttext> <highlighttext>тестированию</highlighttext> IT-продуктов или системным аналитиком в IT от 1 года. Вам знакомы слова ADB/Console...,remote,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Junior Analyst (Младший аналитик),Астана,,,,2024-12-16T09:17:12+0300,Оптимакрос,"Понимание многомерных моделей данных (сводные таблицы в Excel, Power Query). Желание развить в себе аналитические способности и получить отраслевой опыт...",remote,HOURS_8,5/2,Аналитик,От 1 года до 3 лет,full
Middle/Senior Android developer (in Uzbekistan),Алматы,,,,2024-12-16T16:59:01+0300,PAYME,"Java (Android SDK), Kotlin, Git (gitflow), Gradle, Android Studio, RxJava, Dagger 2. Опыт серьезных коммерческих приложений под Android от 3...",fullDay,HOURS_8,5/2,"Программист, разработчик",От 3 до 6 лет,full
Тестировщик,Астана,150000.0,,KZT,2024-12-04T14:19:58+0300,Networks Energy,имеешь опыт работы в сфере QA (минимум год). - знаешь теорию и методики тестирования ПО. - знаешь процесс разработки ПО на практике. - ,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Manual QA инженер (стажер),Алматы,,,,2024-12-10T13:40:34+0300,oitech,"Желательно прохождение курсов по QA. Опыт участия в крупных IT проектах будет вашим преимуществом. Приветствуется наличие опыта прохождения стажировок, других...",fullDay,HOURS_8,5/2,Тестировщик,Нет опыта,full
Мануальный тестировщик (middle),Алматы,,,,2024-11-19T09:41:23+0300,IDOCSKZ,Процессы и управление: O Знание жизненного цикла разработки ПО и роли <highlighttext>тестировщика</highlighttext> в нем. O Умение декомпозировать задачи и оценивать...,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Стажер - тестировщик (IT),Алматы,100000.0,120000.0,KZT,2024-12-04T10:20:43+0300,Макенов Е.Е.,"Знание базовых принципов тестирования. * Высшее техническое образование. * Понимание принципов разработки ПО. Конкурентным преимуществом будет: * Общее представление о Web-технологиях, интеграционных...",fullDay,HOURS_8,5/2,Другое,Нет опыта,full
Middle QA Engineer,Алматы,,,,2024-12-10T13:02:00+0300,Ре-Сим,Умение работать в команде. Опыт в тестировании API. Опыт в тестировании мобильных и веб-приложений. Знание баг-трекинговых систем. ,remote,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Middle QA Engineer,Астана,,,,2024-12-10T13:02:00+0300,Ре-Сим,Умение работать в команде. Опыт в тестировании API. Опыт в тестировании мобильных и веб-приложений. Знание баг-трекинговых систем. ,remote,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Тестировщик по Мобильным Приложениям,Алматы,100000.0,500000.0,KZT,2024-12-15T17:37:53+0300,Hyper Development,"Ожидаемый опыт: Опыт работы в области тестирования или разработки ПО. Знания Postman, Linux, bash, Docker, git. Знания в HTML, CSS...",remote,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,part
Тестировщик ПО (стажер),Астана,,,,2024-12-09T12:02:05+0300,Талисман качества,Английский на уровне B1 или выше. Отправь свое резюме на английском языке с указанием местоположения и уровня владения английским.,fullDay,HOURS_8,5/2,Тестировщик,Нет опыта,full
Project менеджер мобильного приложения,Алматы,,,,2024-12-04T11:21:20+0300,Rocket Pharm,Опыт работы проектным менеджером в IT от 2 лет. Успешный опыт управления мобильными приложениями (Flutter — будет плюсом). Знание гибких методологий...,fullDay,HOURS_8,5/2,Менеджер продукта,От 1 года до 3 лет,full
Тестировщик ПО (стажер),Алматы,,,,2024-12-09T12:03:14+0300,Талисман качества,Английский на уровне B1 или выше. Отправь свое резюме на английском языке с указанием местоположения и уровня владения английским.,fullDay,HOURS_8,5/2,Тестировщик,Нет опыта,full
Тестировщик,Астана,,270000.0,KZT,2024-11-19T16:06:04+0300,Национальные информационные технологии,Способность изучать и анализировать требования продукта. Умение работать с нормативно-правовыми актами государственных услуг в рамках тестирования.,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
QA Engineer,Астана,,,,2024-12-06T08:56:15+0300,Adamant Systems,"Опыт ручного тестирования веб-приложений. - Понимание основ работы веб-технологий (HTML, CSS, JavaScript, Java). Тестирование Интеграций: - Понимание принципов интеграции систем...",fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Тестировщик (middle),Алматы,,,,2024-11-28T09:34:00+0300,ProsperPay,Опыт работы 1-3 года. - Высшее образование техническое/экономическое. - Знание процессов тестирования и разработки ПО. - Умение работать с системами ведения...,fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Mid-level QA Engineer (Web),Алматы,,,,2024-12-10T12:56:07+0300,Queen Interactive Games Ltd,Обязательное условие опыт работы в индустрии iGaming. Понимание процессов разработки и тестирования. Владение техниками тест-дизайна и умение их применять. ,remote,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Mid-level QA Engineer (Web),Астана,,,,2024-12-10T12:56:07+0300,Queen Interactive Games Ltd,Обязательное условие опыт работы в индустрии iGaming. Понимание процессов разработки и тестирования. Владение техниками тест-дизайна и умение их применять. ,remote,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Тестировщик (middle),Алматы,,,,2024-12-13T10:03:22+0300,Prime Source,"Уверенные знания и опыт работы с Git, CI/CD, SQL, Charles Proxy/Proxyman, Postman, Xcode, Android Studio, Jira, Confluence. ",fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Тестировщик,Астана,500000.0,800000.0,KZT,2024-12-05T12:38:11+0300,KKS Digital,"Опыт работы с CI/CD (Jenkins). Опыт тестирования мобильных приложений. Знание языков программирования (Python, Java, JavaScript) для автоматизации тестирования.",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,full
Тестировщик / QA engineer strong junior,Алматы,250000.0,300000.0,KZT,2024-11-25T12:55:20+0300,Yoko.io,"Опыт работы в платформах JIRA , Trello или подобных системах багтрекинга и платформах тестирования систем. Умение составления тест плана, тест кейсов...",fullDay,HOURS_8,5/2,Тестировщик,От 1 года до 3 лет,full
Руководитель проектов,Алматы,500000.0,500000.0,KZT,2024-11-26T08:38:14+0300,Bass-Technology,"Высшее образование в области информационных технологий, менеджмента или смежных областях (желательно). Опыт работы на аналогичной должности от 2 лет, предпочтительно...",remote,HOURS_8,3/3,Руководитель проектов,От 1 года до 3 лет,full
Тестировщик-автоматизатор (QA),Астана,,,,2024-12-02T09:59:22+0300,Yurt Tech,"Опыт работы с основными методами тестирования (функциональное, регрессионное, нагрузочное тестирование). Понимание процессов разработки ПО и жизненного цикла багов. ",fullDay,HOURS_8,5/2,Тестировщик,От 3 до 6 лет,part
